broadcastInfo,category,geo,loc_id,naver_address,naver_title,post,thumUrl,title
"{'name': None, 'menu': None}","['한식', '닭볶음탕']","[126.9894635, 35.1437012]",260993147694714,광주광역시 북구 금곡동 산209-24,반야산장,94,,반야산장
"{'name': None, 'menu': None}","['술집', '맥주,호프']","[126.8607233, 35.157098]",2080590968821516,광주광역시 서구 쌍촌동 1294-6,도가,70,http://ldb.phinf.naver.net/20180613_275/1528854524291brgog_JPEG/PEQ-JrFElJw0vmLRJs63gyB7.JPG.jpg,도가
"{'name': None, 'menu': None}","['음식점', '치킨,닭강정']","[126.8737045, 35.1430338]",388272258316782,광주광역시 서구 화정동 917-4,60계치킨 광주화정점,461,http://ldb.phinf.naver.net/20190212_109/1549952796763LzCiV_PNG/BvHY6JKlJT_PxBhb2z6JNYx4.png,상무지구 계식당
"{'name': None, 'menu': None}","['양식', '햄버거']","[126.847606, 35.153724]",107997879918132,광주광역시 서구 치평동 1182,맥도날드 상무대점,67,http://ldb.phinf.naver.net/20150901_232/1441044305045JtlDM_GIF/11807338_0.gif,맥도날드상무점
"{'name': None, 'menu': None}","['카페,디저트', '카페']","[126.9170848, 35.1766923]",448124562287031,광주광역시 북구 문흥동 741-20 망치커피,망치커피,1189,http://ldb.phinf.naver.net/20180619_289/1529369688938Ygxjb_JPEG/xIa8ihUS1JhQp0Hun08vnL6F.JPG.jpg,망치커피
"{'name': '2TV생생정보', 'menu': '블랙해물찜'}","['한식', '아귀찜,해물찜']","[126.8956497, 35.2161273]",143993959496565,광주광역시 북구 일곡동 479,김연수 해물나라,266,http://ldb.phinf.naver.net/20170214_184/1487055777875sQTQ6_JPEG/186164563277710_0.jpeg,김연수 해물나라
"{'name': None, 'menu': None}","['음식점', '한식']","[126.8755648, 35.1736176]",161406121129131,광주광역시 북구 운암동 779-18,마포선장,120,http://ldb.phinf.naver.net/20180202_264/1517559034351fw4JS_PNG/Xc5UEzbJefrBD861BzEF3S6x.png,마포선장
"{'name': None, 'menu': None}","['음식점', '양식']","[126.8667579, 35.1020361]",408216496286627,광주광역시 남구 임암동 568,어반브룩,1700,http://ldb.phinf.naver.net/20171203_221/151227142791162NOM_JPEG/hsrFAYn8CHvMNEIVd1U4Z8zq.jpg,어반브룩
"{'name': None, 'menu': None}","['중식', '중식당']","[126.8873, 35.1521237]",1014235029,광주광역시 서구 농성동 646-44,젠시오,20,http://ldb.phinf.naver.net/20190702_2/1562038510445nCJan_JPEG/I1fXsnLp6DHcfimqVR4QIgYI.jpg,젠시오
"{'name': None, 'menu': None}","['음식점', '브런치']","[126.8234073, 35.2088901]",132312224122138,광주광역시 광산구 도천동 147-22 드메르웨딩홀 1층 아필코,아필코 드메르점,4023,http://ldb.phinf.naver.net/20171114_289/1510666286642KKXCh_JPEG/YWp_9YkI4W_quAoVXFNSPV5e.jpg,아필코 드메르점
