broadcastInfo,category,geo,loc_id,naver_address,naver_title,post,thumUrl,title
"{'name': '2TV생생정보', 'menu': '꽃게장정식'}","['음식점', '한식']","[127.0544749, 37.3324602]",1094813004021952,경기도 용인시 수지구 신봉동 585-1,꽃담,130,http://ldb.phinf.naver.net/20180612_175/1528808185355gya2O_JPEG/9fAyTBZuueUU7ZbOHpO7nK3A.jpg,신봉동 외식타운
"{'name': '맛있을지도시즌4', 'menu': '알목심옛날한우불고기'}","['한식', '한정식']","[127.1978503, 37.3442725]",440098816411755,경기도 광주시 오포읍 문형리 705-14,평상마루,31,http://ldb.phinf.naver.net/20171020_266/1508489337511Nbd8v_JPEG/dU_-icyUeRrYwEBVIH6yrxIh.jpg,평상마루
"{'name': '생방송투데이', 'menu': '닭매운탕'}","['한식', '백숙,삼계탕']","[126.92383, 37.398024]",290747096,경기도 안양시 만안구 안양동 622-180,홍가네 영양센타,200,http://ldb.phinf.naver.net/20150901_135/1441048294474v1yAS_JPEG/11828090_0.jpg,홍가네영양센타
"{'name': None, 'menu': None}","['음식점', '한식']","[126.7475248, 37.7140505]",2156845364566226,경기도 파주시 야당동 1000 1층,운정골,20,http://blogfiles.naver.net/20160714_36/youmy1215_14684233830226oiSD_JPEG/20160711_181801.jpg#900x506,운정골
"{'name': None, 'menu': None}","['양식', '햄버거']","[127.1093599, 37.2722442]",1030047129,경기도 용인시 기흥구 신갈동 62,버거킹 용인신갈점,29,,버거킹 용인신갈점
"{'name': None, 'menu': None}","['한식', '백숙,삼계탕']","[126.9713075, 37.7135963]",271466787,경기도 양주시 장흥면 교현리 152-17,가마골백숙,38,http://ldb.phinf.naver.net/20150901_256/1441088766289AjHQB_JPEG/156161528923861_0.jpeg,가마골백숙
"{'name': None, 'menu': None}","['음식점', '치킨,닭강정']","[127.0901428, 36.9919678]",291561954633223,경기도 평택시 평택동 292-3 1층,아웃닭 평택역점,148,http://blogfiles.naver.net/20160107_99/cys3369_14521767355092Jvrz_JPEG/%BE%C6%BF%F4%B4%DF_%281%29.JPG#740x493,아웃닭 평택역점
"{'name': None, 'menu': None}","['음식점', '이탈리아음식']","[127.0114524, 37.284776]",385971561470177,경기도 수원시 팔달구 신풍동 114-2 2층,운멜로,7280,http://ldb.phinf.naver.net/20170923_111/1506132545235JlCV4_JPEG/mXppqToTNZrjnSU9fdsp3Sse.jpg,운멜로 : Unmelo
"{'name': None, 'menu': None}","['술집', '요리주점']","[127.1457071, 37.5902747]",358609391225354,경기도 구리시 토평동 975-9,새벽을여는종민이,70,http://ldb.phinf.naver.net/20170417_299/1492399929124Awa0s_PNG/186367526228403_0.png,새벽을여는종민이
"{'name': None, 'menu': None}","['카페,디저트', '카페']","[127.0671592, 37.842561]",1033258857,경기도 양주시 덕정동 146-20,REVE23,808,,From. Go
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[127.0887272, 37.7455672]",1500150520229801,경기도 의정부시 민락동 731-11,카페바실레이아,572,http://ldb.phinf.naver.net/20180326_173/1522025530477fNY1Y_JPEG/FzmvL8VzaYTsxxtodouRuqPT.jpg,카페 바실레이아
"{'name': None, 'menu': None}","['술집', '맥주,호프']","[127.0098039, 37.3015661]",1108275412657885,경기도 수원시 장안구 조원동 752-17,빨간벽돌집,21,http://ldb.phinf.naver.net/20190719_160/1563533165932VFGsR_JPEG/8grTITjs7UHfW2xbH_MP22Pk.jpg,벽돌집605
"{'name': '백종원의3대천왕', 'menu': '라쫄떡볶이'}","['분식', '종합분식']","[126.7107426, 37.6244893]",316962315,경기도 김포시 북변동 411-9,오달통분식,324,http://blogfiles.naver.net/MjAxNzAyMjBfMjI1/MDAxNDg3NTk4NDIzMzM2.2l2cfE1e6IEAW6FUHdSMaqSUQNONdmOIArI-XyL22bwg.c3vSu5F75-9gIzlZixj4LtDh0daCPVEx2grUQV_zFw4g.JPEG.zzu0e/9.jpg#1440x1080,김포 오달통
"{'name': None, 'menu': None}","['일식', '일본식라면']","[127.1078087, 37.3629961]",313245999342127,경기도 성남시 분당구 정자동 168-1 대림아크로텔 107호,멘야카오리 분당정자점,15,http://ldb.phinf.naver.net/20190524_118/1558666115190E9zuV_JPEG/Ma9CuJ2TppO9O1j4A7HMhzg5.jpg,멘야카오리 분당정자점
"{'name': 'VJ특공대', 'menu': '매운찜닭'}","['술집', '포장마차']","[127.0035728, 37.2679657]",241312025,경기도 수원시 팔달구 매산로1가 42-2,하회마을 포차,325,http://ldb.phinf.naver.net/20160108_110/1452234654276QVsdV_JPEG/176058556073641_0.jpg,수원 하회마을 찜닭
"{'name': None, 'menu': None}","['음식점', '한식']","[127.3005375, 37.8888821]",103483019,경기도 포천시 화현면 화현리 1140-2,운악산장,98,,운악산장
"{'name': '2TV생생정보', 'menu': '누룽지닭백숙'}","['한식', '닭요리']","[127.0047291, 37.373988]",297509941,경기도 의왕시 학의동 593-1,청운누룽지백숙,959,http://blogfiles.naver.net/20161011_220/jhoon3738_1476187830388rDaid_JPEG/image_9447045721476176201410.jpg#900x506,백운호수 청운 누룽지백숙
"{'name': None, 'menu': None}","['음식점', '브런치']","[126.7382861, 37.710193]",1689082568047969,경기도 파주시 동패동 1913-3,카프리1995,376,http://ldb.phinf.naver.net/20190619_164/1560918762677R8T09_JPEG/-Pyv1o9uk3LtdZPgdch8qOxS.jpg,카프리 1995
"{'name': None, 'menu': None}","['음식점', '이탈리아음식']","[126.771295, 37.657831]",134877407198873,경기도 고양시 일산동구 장항동 858,서가앤쿡 일산장항점,357,http://ldb.phinf.naver.net/20181115_5/1542257896625Hjq7q_PNG/hFRxCQnlSW1ikLxIEy8L-3wg.png,서가앤쿡 일산장항점
"{'name': None, 'menu': None}","['음식점', '패밀리레스토랑']","[126.8354693, 37.3178537]",273841989990110,경기도 안산시 단원구 고잔동 535-1,라라코스트 안산중앙점,215,http://ldb.phinf.naver.net/20190124_156/15483199435551yQcS_PNG/nWFMwFm9VQAnOVfG48_bMnX4.png,라라코스트 안산중앙점
"{'name': None, 'menu': None}","['중식', '중식당']","[126.7777234, 37.7575258]",780445042,경기도 파주시 금촌동 776-15,신간짬뽕금촌점,328,http://ldb.phinf.naver.net/20150901_156/1441046568670QCd1F_JPEG/146758518922223_0.jpeg,금촌 신간짬뽕
"{'name': '생방송오늘아침', 'menu': '닭얼큰탕'}","['음식점', '한식']","[126.9306261, 37.3595235]",6152616,경기도 군포시 산본동 1138-3,양은냄비,99,http://blogfiles.naver.net/20150115_1/emj830_14213031023220n59z_JPEG/_MG_4348.jpg#740x493,양은냄비
"{'name': '생방송아침이좋다', 'menu': '한우'}","['한식', '소고기구이']","[126.552782, 37.715495]",280705809050533,경기도 김포시 월곶면 군하리 194-4,다하누 김포본점,23,http://ldb.phinf.naver.net/20170615_217/1497513237782KVyB4_JPEG/186565568375246_0.jpeg,다하누촌 김포본점
