broadcastInfo,category,geo,loc_id,naver_address,naver_title,post,thumUrl,title
"{'name': '생방송투데이', 'menu': '물닭갈비'}","['한식', '닭갈비']","[129.0457094, 37.2387459]",102144653676017,강원도 삼척시 도계읍 도계리 312,텃밭에노는닭,145,http://ldb.phinf.naver.net/20160121_177/1453346723876coyms_JPEG/176071525542938_0.jpg,텃밭에노는닭
"{'name': '생방송투데이', 'menu': '아바이순대'}","['한식', '순대,순대국']","[128.5937724, 38.2025844]",3845292,강원도 속초시 청호동 842,단천식당,650,http://ldb.phinf.naver.net/20170405_27/1491354050296O5mrV_JPEG/186355503068712_0.jpeg,단천식당
"{'name': None, 'menu': None}","['음식점', '브런치']","[128.8638397, 37.7397259]",499341103797932,강원도 강릉시 회산동 500-1,100브랜드,650,http://ldb.phinf.naver.net/20180124_23/1516786170065489dt_PNG/fsBB89QcIVw527H3S-a8AH6m.png,100브랜드
"{'name': '기분좋은날', 'menu': '메밀국수'}","['한식', '막국수']","[128.59005, 38.137124]",122379081638846,강원도 양양군 강현면 장산리 228,실로암메밀국수,836,http://ldb.phinf.naver.net/20180104_130/1515057924357W0UEa_JPEG/HZkdY_udBIFeO5xgHjW-uuYV.jpg,실로암메밀국수
"{'name': None, 'menu': None}","['한식', '칼국수,만두']","[128.923225, 37.7657917]",1751160464982342,강원도 강릉시 입암동 21-99,동일장칼국수,32,http://ldb.phinf.naver.net/20171208_266/1512698121260DklXX_JPEG/my7lMK52VNHBKCV-TWafhBLu.jpg,동일 장칼국수
"{'name': 'MBC파워매거진', 'menu': '산양삼물회'}","['한식', '생선회']","[128.607131, 38.1750794]",657349781,강원도 속초시 대포동 958-2,대포전복양푼물회,51,http://ldb.phinf.naver.net/20170206_20/14863674672023AgQS_JPEG/1.jpg,대포항 횟집
"{'name': '생활의달인', 'menu': '장칼국수'}","['한식', '칼국수,만두']","[128.8923959, 37.7503099]",1254531301247783,강원도 강릉시 남문동 134-1,용비집,87,http://ldb.phinf.naver.net/20180612_175/1528785610442YnfgP_JPEG/tBYYZaC3ukwySwzeWcPa3Jpc.jpg,용비집
"{'name': None, 'menu': None}","['한식', '곰탕,설렁탕']","[128.578203, 38.2322128]",207654733063089,강원도 고성군 토성면 용촌리 316,소구리설렁탕,5,http://ldb.phinf.naver.net/20180309_300/1520568978364RXP1c_PNG/bjugk0qhhKgzCZXBxO0T6xhX.png,소구리설렁탕
"{'name': '2TV생생정보', 'menu': '임연수어구이'}","['한식', '생선구이']","[128.8281953, 37.8888422]",226589567823719,강원도 강릉시 주문진읍 교항리 167-10,실비생선구이,235,http://ldb.phinf.naver.net/20150925_293/1443159039041PJLkk_JPEG/166875546053605_10.jpg,실비생선구이
"{'name': '배틀트립', 'menu': '순두부젤라또/인절미젤라또'}","['카페,디저트', '아이스크림']","[128.9155758, 37.7915857]",503921523280694,강원도 강릉시 초당동 354-4,순두부젤라또 1호점,6252,http://ldb.phinf.naver.net/20180502_150/1525234270429JM2Tr_JPEG/zUQ4Bkjz6x5QlIFHraWAssmn.jpg,순두부젤라또
"{'name': '배틀트립', 'menu': '능이백숙'}","['한식', '백숙,삼계탕']","[128.5112457, 38.2070219]",1032698314,강원도 고성군 토성면 원암리 326,창바위식당,127,http://ldb.phinf.naver.net/20180702_160/1530520520796sfyim_JPEG/nRPBfiuX7a87RcbptyT92Icx.JPG.jpg,창바위식당
"{'name': None, 'menu': None}","['카페,디저트', '베이커리']","[128.9176565, 37.7957717]",286985575535866,강원도 강릉시 강문동 182,마시와 본점,12,http://ldb.phinf.naver.net/20181222_31/1545443382625Lsznj_JPEG/t9ZOLezNA0SQDzrIF9uhOL6g.jpeg.jpg,Masiwa (마시와)
"{'name': None, 'menu': None}","['분식', '종합분식']","[128.8940242, 37.7526569]",802726854,강원도 강릉시 성내동 7-1,뽕쟁이,48,http://blogfiles.naver.net/20160517_17/gksmfdk000_1463495445450jyuDs_JPEG/KakaoTalk_20160517_232157619.jpg#550x412,뽕쟁이
"{'name': None, 'menu': None}","['음식점', '패밀리레스토랑']","[127.7363199, 37.8536267]",1779299992098335,강원도 춘천시 퇴계동 188-6 2층,델모니코스펍,139,http://ldb.phinf.naver.net/20170618_117/14977506888470Tsz1_JPEG/20170416_090041.jpg,델모니코스
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[127.7217573, 37.8620628]",699918536777339,강원도 춘천시 온의동 528-2,자매키친,3454,http://ldb.phinf.naver.net/20190426_28/1556269415157gd8dl_JPEG/vhALnQ0LsqTQEW2m-nPpJJdd.jpeg.jpg,자매키친
"{'name': '배틀트립', 'menu': '흑임자커피/두부케이크'}","['음식점', '카페,디저트']","[128.9136392, 37.7877832]",2020838528130422,강원도 강릉시 초당동 266-3,카페 툇마루,8111,http://ldb.phinf.naver.net/20190104_142/1546596956553DB8rW_JPEG/-efWuUHVes153bVcFtqo205p.jpeg.jpg,카페툇마루
"{'name': None, 'menu': None}","['카페,디저트', '테이크아웃커피']","[127.7452262, 37.8610451]",1021987370,강원도 춘천시 석사동 778-7 1층,Cafe Onya,612,http://ldb.phinf.naver.net/20160518_279/1463551218435i0RLv_JPEG/176468553036889_1.jpeg,Cafe Onya  카페오냐
"{'name': None, 'menu': None}","['한식', '육류,고기요리']","[128.5870718, 38.1908786]",563585667324310,강원도 속초시 조양동 1550-5,수원갈비,21,http://ldb.phinf.naver.net/20170428_10/1493346143434Q8rB5_PNG/186378515241327_0.png,속초수원갈비
"{'name': '수요미식회', 'menu': '생오리참숯구이'}","['한식', '오리요리']","[128.391595, 37.548948]",59855017,강원도 평창군 봉평면 유포리 81,다키닥팜,206,http://blogfiles.naver.net/20160208_66/sjmaileda_1454921481648hI7BX_JPEG/NaverBlog_20160208_175120_11.jpg#740x555,다키닥팜
"{'name': None, 'menu': None}","['음식점', '피자']","[128.8983163, 37.754945]",1595276837195663,강원도 강릉시 금학동 8-2,찬우식당,439,http://ldb.phinf.naver.net/20171016_105/15081538677083FfWG_JPEG/UqKJ1DSh7foNcM8W5oKYqve-.JPG.jpg,찬우식당
"{'name': '2TV생생정보', 'menu': '금성베니닭강정'}","['음식점', '치킨,닭강정']","[128.899178, 37.7541693]",405509846899648,강원도 강릉시 성남동 51-120,금성배니닭강정,25,http://ldb.phinf.naver.net/20180704_8/1530697090500DfTyB_JPEG/bJo5R-PBYYqtdAnBiFcgVS6k.jpg,배니닭강정
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[127.9226882, 37.3323453]",1746178848734960,강원도 원주시 무실동 1669-8,밋미,2156,http://ldb.phinf.naver.net//20170729_133/1501260224582jMlKh_JPEG/IMG_4702.JPG,Cafe Meetme
"{'name': None, 'menu': None}","['음식점', '아시아음식']","[127.7492922, 37.883886]",424466201471152,강원도 춘천시 후평동 728-6,방콕66,26,http://ldb.phinf.naver.net/20190624_55/1561340898465oXr27_JPEG/ZKcalTMPYft1CWgTSCfqPmyE.jpg,방콕66
"{'name': None, 'menu': None}","['음식점', '한식']","[128.3809443, 37.3758201]",202901060623434,강원도 평창군 평창읍 후평리 376-4,청성애원 우루루동물농장,112,http://ldb.phinf.naver.net/20160415_263/1460710138495Q2Pc6_PNG/176365577877153_0.png,청성애원
"{'name': '2TV생생정보', 'menu': '해물닭볶음탕'}","['한식', '닭요리']","[128.900693, 37.761904]",369071937,강원도 강릉시 옥천동 318-1,정아네맛집,323,http://ldb.phinf.naver.net/20181219_137/1545201445094yXCk9_JPEG/CDej-6MvP3NfbmUiIYHYo5BA.JPG.jpg,강릉 정아네맛집
"{'name': '수요미식회', 'menu': '막국수'}","['한식', '막국수']","[128.576112, 38.12249]",366750586,강원도 양양군 강현면 사교리 240-2,영광정 메밀국수,2176,http://ldb.phinf.naver.net/20150901_213/1441045127861WX95N_JPEG/156155408373125_1.jpg,영광정 메밀국수
"{'name': '생방송투데이', 'menu': '도루묵구이'}","['술집', '포장마차']","[128.6010742, 38.212829]",7621192,강원도 속초시 동명동 1-193,당근마차,1594,http://ldb.phinf.naver.net/20190418_71/1555548083979oOK9P_JPEG/k7dcUTEUEHTvgOta8bzl6L-M.jpg,당근마차
"{'name': None, 'menu': None}","['카페,디저트', '베이커리']","[127.931399, 37.333102]",279360772908871,강원도 원주시 무실동 1831-1,베이와빈 무실점,24,http://ldb.phinf.naver.net/20190719_189/1563516084161hAxfT_JPEG/Lm6yiZIOntMx0O7culQlRESp.JPG.jpg,베이와빈 무실점
"{'name': None, 'menu': None}","['음식점', '양식']","[128.9464803, 37.7731324]",533868740144981,강원도 강릉시 견소동 287-19,버거웍스,438,http://ldb.phinf.naver.net/20170330_191/1490835843403CweIG_JPEG/20170327_104344_HDR2.jpg,버거웍스
"{'name': None, 'menu': None}","['카페,디저트', '아이스크림']","[128.9471026, 37.7713683]",637099166808688,강원도 강릉시 견소동 190-82 1~4층,순두부젤라또 2호점,880,http://ldb.phinf.naver.net/20190604_155/1559621854323GjKYA_JPEG/i_Zya3kB4JdhWg2MZBUuWjgI.jpg,순두부젤라또 안목점
"{'name': None, 'menu': None}","['카페,디저트', '카페']","[128.5057263, 38.3752432]",675915739417510,강원도 고성군 죽왕면 가진리 275,스퀘어루트,2131,http://ldb.phinf.naver.net/20180718_19/1531880665183FEUXF_JPEG/mxQUPhEmSmESI-5_V8yx-ymc.jpg,Square Root
"{'name': '생방송투데이', 'menu': '순두부'}","['음식점', '한식']","[128.9154957, 37.7902848]",2361779344050896,강원도 강릉시 초당동 307-4,초당할머니순두부,452,http://ldb.phinf.naver.net/20170818_278/1503035515157tPs0j_JPEG/blCNNaD_TGpSf2LWx8u4Szcp.jpg,초당할머니순두부
"{'name': None, 'menu': None}","['음식점', '치킨,닭강정']","[127.7281685, 37.8772398]",267121287279872,강원도 춘천시 죽림동 30-22 1층,육림닭강정,58,http://ldb.phinf.naver.net/20151208_98/1449562837341Yruxm_JPEG/167158575056630_2.jpeg,육림닭강정
"{'name': '2TV생생정보', 'menu': '숯불닭갈비'}","['한식', '닭갈비']","[127.7253495, 37.8788168]",204563190462351,강원도 춘천시 중앙로2가 70,원조숯불닭불고기,131,http://ldb.phinf.naver.net/20150925_12/1443161942006JmKs3_JPEG/166875554921124_1.jpg,원조숯불닭불고기
"{'name': None, 'menu': None}","['한식', '칼국수,만두']","[128.8988071, 37.7532932]",270259146957483,강원도 강릉시 성남동 54-15,성남칼국수,71,http://ldb.phinf.naver.net/20190117_205/1547726252178m5hwx_JPEG/UglXTySIiTswOECTIuEp3bIS.jpg,성남칼국수
"{'name': '생방송오늘저녁', 'menu': '한우'}","['한식', '소고기구이']","[128.3464795, 37.5602425]",1029592180,강원도 평창군 봉평면 진조리 12,평창한우마을 면온점,1617,http://ldb.phinf.naver.net/20181011_191/1539262117603sNIhW_JPEG/7OCN98riWttZSoiBDapc2fD6.jpg,평창한우마을 면온점
"{'name': None, 'menu': None}","['한식', '생선회']","[128.5082347, 38.3704429]",444662072731172,강원도 고성군 죽왕면 가진리 80,부부횟집,18,http://ldb.phinf.naver.net/20181031_42/154095809056168OPV_PNG/9hNf0QmEz8v2_5OnVqbYjl5z.png,부부횟집
"{'name': '생방송오늘저녁', 'menu': '막국수'}","['한식', '막국수']","[128.1922827, 37.2618406]",808446072,강원도 원주시 신림면 송계리 661-4,황둔막국수,47,http://blogfiles.naver.net/20160702_161/ktenpar_1467427490505jKDVV_JPEG/DSC_0058.JPG#550x365,원주시 황둔막국수
"{'name': None, 'menu': None}","['음식점', '피자']","[128.9050662, 37.8046501]",1687935931523881,강원도 강릉시 안현동 94-143,톰스비스트로,546,http://ldb.phinf.naver.net/20170731_123/15014817694792YXIr_JPEG/186681554629366_0.jpg,톰스비스트로
"{'name': '2TV저녁생생정보', 'menu': '떡갈비'}","['한식', '육류,고기요리']","[128.8986397, 37.7540052]",140070973513772,강원도 강릉시 성남동 50,정은이네,654,http://blogfiles.naver.net/20150623_32/bbolm_14350321170209lMFS_JPEG/DSC04972.JPG#740x491,강릉불고기
"{'name': None, 'menu': None}","['일식', '카레']","[128.9381476, 37.7625729]",330852693924886,강원도 강릉시 병산동 534-3,네스트커리,759,http://ldb.phinf.naver.net/20180905_82/1536112777168YdAEs_JPEG/-sg6vv8eTBzid-Vi7sT7CnCJ.jpeg.jpg,네스트커리
"{'name': None, 'menu': None}","['음식점', '양식']","[128.3201154, 37.5897626]",522560714,강원도 평창군 봉평면 무이리 780-3,꼬로베이,426,http://ldb.phinf.naver.net/20190322_162/15532399301250oglE_JPEG/m70pNYwId9XARc8tzU22G2Lu.jpg,꼬로베이
"{'name': None, 'menu': None}","['음식점', '양식']","[127.7300269, 37.8792335]",843999055,강원도 춘천시 조양동 60-9,어라운드마켓,1127,http://ldb.phinf.naver.net/20171011_222/1507687237923ub12M_JPEG/INeJldTuOCGlnd2_u2euYo9p.jpg,어라운드마켓
"{'name': None, 'menu': None}","['한식', '막국수']","[128.3975036, 38.4539547]",380779926057490,강원도 고성군 거진읍 산북리 68-1,산북막국수,8,http://blogfiles.naver.net/20150531_290/mardukas_1433031026493tY526_JPEG/20150530_141322.jpg#740x416,산북막국수
"{'name': None, 'menu': None}","['한식', '생선회']","[128.566853, 38.251861]",346921817,강원도 고성군 토성면 봉포리 1-2,봉포항어부횟집,1798,,고성 봉포항
"{'name': '2TV생생정보', 'menu': '명태순대 '}","['한식', '순대,순대국']","[128.5936857, 38.2021768]",240407346669504,강원도 속초시 청호동 918,북청전통아바이순대,4,http://ldb.phinf.naver.net/20190529_10/1559130058659pzhMX_JPEG/CQLv_aRaPeTAtKJXW933DDrd.jpg,북청전통아바이순대
"{'name': None, 'menu': None}","['카페,디저트', '카페']","[128.876753, 37.840202]",273064594,강원도 강릉시 사천면 사천진리 266-31,쉘리스,5064,http://ldb.phinf.naver.net/20170320_172/14899691654252jKyS_JPEG/1.jpg,쉘리스커피
"{'name': None, 'menu': None}","['카페,디저트', '카페']","[128.9071938, 37.7871496]",394239414671109,강원도 강릉시 포남동 935,초당타르트,246,http://ldb.phinf.naver.net/20181108_103/15416431936325RzSX_JPEG/rIwjG-t-fR1qsg9GDqa0tBEk.jpg,초당타르트
"{'name': None, 'menu': None}","['음식점', '일식,초밥뷔페']","[127.7439553, 37.8505791]",200743880339319,강원도 춘천시 퇴계동 1017,쿠우쿠우 춘천점,138,http://ldb.phinf.naver.net/20190622_13/1561191470888QoeBC_JPEG/b3uH6beyuLQSXWJDsbZWwaTD.jpg,쿠우쿠우 춘천점
"{'name': '생방송투데이', 'menu': '장칼국수'}","['한식', '칼국수,만두']","[128.8926817, 37.7575075]",1918610298456834,강원도 강릉시 임당동 187-11,현대장칼국수,628,http://ldb.phinf.naver.net/20190328_231/1553739861805CXeBu_JPEG/DFd2KIdg2ekNVDsrh1CKAKpm.jpg,현대장칼국수
"{'name': None, 'menu': None}","['음식점', '양식']","[127.9322369, 37.3324035]",369985837,강원도 원주시 무실동 1831-6 1층,나폰타,1224,http://ldb.phinf.naver.net/20180515_145/15263178521560Q52U_JPEG/S2G7dESvEInB7ylSzh-Mx45Z.jpg,나폰타
"{'name': None, 'menu': None}","['카페,디저트', '베이커리']","[128.9204914, 37.7531913]",926157327531274,강원도 강릉시 입암동 333-2,까롱제과,103,http://ldb.phinf.naver.net/20171107_189/1510020900249LJeES_JPEG/MNkFicG2lya3WYlwcWU_RDg1.jpg,까롱제과
"{'name': None, 'menu': None}","['음식점', '한식']","[129.24015, 37.336757]",122769416,강원도 삼척시 근덕면 동막리 584-17,동막식당,10,http://ldb.phinf.naver.net/20150901_175/1441041279296RM3Xx_JPEG/96854588675195_0.jpg,동막 막국수
"{'name': None, 'menu': None}","['한식', '냉면']","[128.60203, 38.17605]",146852649201063,강원도 속초시 대포동 470-3,대포함흥면옥,16,,대포면옥
