broadcastInfo,category,geo,loc_id,naver_address,naver_title,post,thumUrl,title
"{'name': None, 'menu': None}","['한식', '장어,먹장어요리']","[129.3716872, 36.0132013]",2186327388296520,경상북도 포항시 남구 해도동 170-41,장룡민물장어나라,5,http://ldb.phinf.naver.net/20160607_67/1465294230568jDdLs_JPEG/176557594050303_1.jpeg,장룡만물장어
"{'name': None, 'menu': None}","['음식점', '치킨,닭강정']","[129.3769714, 36.0545386]",1891680647750067,경상북도 포항시 북구 항구동 17-113,모던통닭 영일대점,174,,모던통닭 영일대점
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[128.7179211, 35.6893207]",451221885316935,경상북도 청도군 화양읍 삼신리 744,알티테라스,970,http://ldb.phinf.naver.net/20190714_172/1563033839677Khhnq_JPEG/DWGKZtAytMyxp60bRf2zomSY.jpg,알티테라스
"{'name': None, 'menu': None}","['한식', '백숙,삼계탕']","[128.8015547, 35.1918431]",2196774213980379,경상남도 김해시 대청동 302-3,갑오삼계탕 본점,24,http://blogfiles.naver.net/20160327_86/shcj70286_1459080667058gTN17_JPEG/20160321_124335_HDR.jpg#900x675,갑오삼계탕 본점
"{'name': None, 'menu': None}","['술집', '요리주점']","[128.8713432, 35.2610722]",1831868520255304,경상남도 김해시 삼계동 1487-7,만취,17,http://ldb.phinf.naver.net/20181126_247/1543197212013RuTuH_JPEG/fDabsyFEeGXBzUlS2X0jrCNd.jpg,삼계만취
"{'name': None, 'menu': None}","['음식점', '한식']","[128.6830392, 35.2189998]",19177084,경상남도 창원시 성산구 상남동 36-4 백제빌딩 1층,백제계삼탕,90,http://blogfiles.naver.net/20160418_10/yejji923_1460969495988QlCTz_JPEG/attachImage_575248110.jpeg#740x740,백제 계삼탕
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[128.7402643, 35.3039311]",1608819002529492,경상남도 김해시 진영읍 여래리 984,오차우커피,881,http://ldb.phinf.naver.net/20180329_87/1522316713881XFrxe_JPEG/j8Mqk_QzwELcPyEDv9oATqo0.jpeg.jpg,오차우커피
"{'name': None, 'menu': None}","['음식점', '이탈리아음식']","[128.683394, 35.2381749]",202189143610096,경상남도 창원시 의창구 용호동 32-5,올리브장작화덕피자의집,636,http://ldb.phinf.naver.net/20160522_56/1463903363527s1Fqk_JPEG/176472567943364_0.jpeg,올리브장작 창원점
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[128.879618, 35.234355]",189103751714338,경상남도 김해시 서상동 300-1,스템스커피,684,http://ldb.phinf.naver.net/20180704_216/1530688790453UDuRP_JPEG/HAmT1-l934TD47Bzy6dhtcD2.jpg,Stemscoffee
"{'name': '백종원의3대천왕', 'menu': '비빔물회'}","['한식', '생선회']","[129.3696064, 36.0463914]",241978616482837,경상북도 포항시 북구 대신동 63-3,새포항물회집,153,http://ldb.phinf.naver.net/20170118_192/1484732258906YJXg7_PNG/186068586757952_0.png,새포항물회
"{'name': None, 'menu': None}","['한식', '장어,먹장어요리']","[128.547614, 36.577341]",418605268510268,경상북도 안동시 풍산읍 소산리 359,풍천민물장어,31,http://ldb.phinf.naver.net/20190716_69/15632724083327C6tE_JPEG/cm1Z9YUDl0YEADSbLqxeeRRd.jpeg.jpg,풍천장어집
"{'name': None, 'menu': None}","['카페,디저트', '차']","[128.1149038, 35.1886089]",225187404613275,경상남도 진주시 하대동 421-13,펄디스트릭,2820,http://ldb.phinf.naver.net/20190329_258/1553837794330A3X9Q_JPEG/yRL_1ap9mhOY96oa2EMUpUQu.jpeg.jpg,펄디스트릭
"{'name': None, 'menu': None}","['한식', '육류,고기요리']","[128.064213, 35.171806]",464855562,경상남도 진주시 평거동 783-9,공돈이야기,60,,평거동 공돈이야기
